plot_id;red_edge;green;blue;red;nir;timepoint
0;NULL;NULL;NULL;NULL;NULL;1.1
1;NULL;NULL;NULL;NULL;NULL;1.1
2;NULL;NULL;NULL;NULL;NULL;1.1
3;NULL;NULL;NULL;NULL;NULL;1.1
4;NULL;NULL;NULL;NULL;NULL;1.1
5;0.122532441;NULL;0.013117634;0.018000153;0.374840662;1.1
6;0.126336414;0.040784111;0.014814883;0.023742366;0.349207817;1.1
7;0.143400397;0.047223896;0.016748779;0.025120223;0.387059972;1.1
8;0.151484911;0.048948332;0.01702716;0.024903972;0.382313367;1.1
9;0.149767845;0.048528963;0.016889945;0.025060787;0.397417451;1.1
10;0.144090826;0.048795982;0.019977285;0.033917209;0.34693247;1.1
11;0.146488904;0.050618815;0.021057312;0.033017757;0.367992728;1.1
12;0.140424562;0.050124366;0.02117554;0.039479854;0.326791415;1.1
13;0.136500167;0.045750554;0.016995608;0.031895462;0.327808656;1.1
14;0.143673619;0.053664951;0.022787471;0.044353718;0.310947011;1.1
15;NULL;NULL;NULL;NULL;NULL;1.1
16;0.133487287;0.039392052;0.013756681;0.01801814;0.413667984;1.1
17;0.132206413;0.041789825;0.01513899;0.023258989;0.380302934;1.1
18;0.127029886;0.037033681;0.013703403;0.021452281;0.369870163;1.1
19;0.128780791;0.043321479;0.014760998;0.022738129;0.368542518;1.1
20;0.135302017;0.044465013;0.019802084;0.032774255;0.355477392;1.1
21;0.145716323;0.050973038;0.022464655;0.038372572;0.378449545;1.1
22;0.162714041;0.056817585;0.022617957;0.034721111;0.40585203;1.1
23;0.149246736;0.052501035;0.02180209;0.036204799;0.379815635;1.1
24;0.146072547;0.052094653;0.021797335;0.036439991;0.369869622;1.1
25;0.140363081;0.047632529;0.019044857;0.034939284;0.341610502;1.1
26;0.144046667;0.046330944;0.016123845;0.022975106;0.399147656;1.1
27;0.146563842;0.048308436;0.017326056;0.029787486;0.363375898;1.1
28;0.138295032;0.043933646;0.015278821;0.024506024;0.368634166;1.1
29;0.151626858;0.058273565;0.025379317;0.048867814;0.313538251;1.1
30;0.145067605;0.051381151;0.019236593;0.026365827;0.432607564;1.1
31;0.148177772;0.04927658;0.01762258;0.025612387;0.405191528;1.1
32;0.135542613;0.044907775;0.017637392;0.028812428;0.361734398;1.1
33;0.148139942;0.051981602;0.021651581;0.034264375;0.377439516;1.1
34;0.139454631;0.049709363;0.020438833;0.034365255;0.352242031;1.1
35;0.151040447;0.056426297;0.025377109;0.044060086;0.347056025;1.1
36;0.149725154;0.054706955;0.024357808;0.040713545;0.351612588;1.1
37;0.15020107;0.05308122;0.021531128;0.035125768;0.367629993;1.1
38;0.15154985;0.054808105;0.023124418;0.04309707;0.352082648;1.1
39;0.146293987;0.050657703;0.019939169;0.032932287;0.379627365;1.1
40;0.145572793;0.050217056;0.019035775;0.033062487;0.364605566;1.1
41;0.13661849;0.044780257;0.01606258;0.02613855;0.365980363;1.1
42;0.140085682;0.048126764;0.018824015;0.034004425;0.339410388;1.1
43;0.143973494;0.047160966;0.016965447;0.026836673;0.370621764;1.1
44;0.153614646;0.0574465;0.024392813;0.044435773;0.333675288;1.1
45;0.143342455;0.048668772;0.018510984;0.025762727;0.416685067;1.1
46;0.139556464;0.045938842;0.016624832;0.025058111;0.391376759;1.1
47;0.140084682;0.047514654;0.019352825;0.032037201;0.369373893;1.1
48;0.147553763;0.052065941;0.021157043;0.034673034;0.374117586;1.1
49;0.15547357;0.056648642;0.024409887;0.040957332;0.364630546;1.1
50;0.153465802;0.060024903;0.028711462;0.052396332;0.33487764;1.1
51;0.157211423;0.061642257;0.029597254;0.054432038;0.343901342;1.1
52;0.161887504;0.063296517;0.029106949;0.053445047;0.351984052;1.1
53;0.155565596;0.060385227;0.027793415;0.052921784;0.33743771;1.1
54;0.147468424;0.055924394;0.024560842;0.047936289;0.341583523;1.1
55;0.149246546;0.054696773;0.022446665;0.039864874;0.351044385;1.1
56;0.157719783;0.052639442;0.019149966;0.029575844;0.392390534;1.1
57;0.144386143;0.052661545;0.022026134;0.041528898;0.33063302;1.1
58;0.138586671;0.048344706;0.018513695;0.032860601;0.337084779;1.1
59;0.150328178;0.057964337;0.025052424;0.047528465;0.313498244;1.1
60;0.139636458;0.046181618;0.017141896;0.026189371;0.387570822;1.1
61;0.139332055;0.047434468;0.018274245;0.032007485;0.358926274;1.1
62;0.14997355;0.051295417;0.020544434;0.033413444;0.377380366;1.1
63;0.142442785;0.051887574;0.022467294;0.039639991;0.345620038;1.1
64;0.150443806;0.054098616;0.022773485;0.037847737;0.352739949;1.1
65;0.143229776;0.0543874;0.025110649;0.04916874;0.321819288;1.1
66;0.142767994;0.053149403;0.02378773;0.044386501;0.325270694;1.1
67;0.150044991;0.054037616;0.022971663;0.040446779;0.352770527;1.1
68;0.152018958;0.054866436;0.022435274;0.043229795;0.346644294;1.1
69;0.129430813;0.045086682;0.018074716;0.033978575;0.331901803;1.1
70;0.1335452;0.044920682;0.016942062;0.03194359;0.333597766;1.1
71;0.137159801;0.047864735;0.018120061;0.035545379;0.325760241;1.1
72;0.145636546;0.052300669;0.021198656;0.041313809;0.330304045;1.1
73;0.140165579;0.05060517;0.019851927;0.037731948;0.323155148;1.1
74;0.158005616;0.060402005;0.025422234;0.047593766;0.325180826;1.1
75;0.133214482;0.044722126;0.018038716;0.030794731;0.367270301;1.1
76;0.142381613;0.050002145;0.020889678;0.036177512;0.355922196;1.1
77;0.147406908;0.055002231;0.025351508;0.045655633;0.347089745;1.1
78;0.145842549;0.05636159;0.026951286;0.050053549;0.335093021;1.1
79;0.135215611;0.052278749;0.025287839;0.046342282;0.318843477;1.1
80;0.157692821;0.061484883;0.029059326;0.056989091;0.331838055;1.1
81;0.142976368;0.05524065;0.025873332;0.049429611;0.318898285;1.1
82;0.138325842;0.048820294;0.020335055;0.03673776;0.341894268;1.1
83;0.147216405;0.050340347;0.020049551;0.035251484;0.370136191;1.1
84;0.125523325;0.042965719;0.017238521;0.032143731;0.327637876;1.1
85;0.118700907;0.039083275;0.014800958;0.02987018;0.300445636;1.1
86;0.127120583;0.041497997;0.0147788;0.025904602;0.331829923;1.1
87;0.130483453;0.040593554;0.013324134;0.023442113;0.348065541;1.1
88;0.142811508;0.049749496;0.018651297;0.031200784;0.327806502;1.1
89;0.143164431;0.054445092;0.023350123;0.046845784;0.299960095;1.1
90;0.126918936;0.042363564;0.017129115;0.030184749;0.353087289;1.1
91;0.13852724;0.046621642;0.017547041;0.029776681;0.348580151;1.1
92;0.139679806;0.053315957;0.024775994;0.046425431;0.318038273;1.1
93;0.128659694;0.04620425;0.020078372;0.037949653;0.319452562;1.1
94;0.14008134;0.049626947;0.020536118;0.036285998;0.336455832;1.1
95;0.149417028;0.056309182;0.025175271;0.048892449;0.325516121;1.1
96;0.148248771;0.054656559;0.023598758;0.043292119;0.330779694;1.1
97;0.133369513;0.04821804;0.020155294;0.036090982;0.312844845;1.1
98;0.146436938;0.047449074;0.01624461;0.027382645;0.365586347;1.1
99;0.12133934;0.040810571;0.015284329;0.031245815;0.296710358;1.1
100;0.121864464;0.038639177;0.013350914;0.026479993;0.304037912;1.1
101;0.127513745;0.040321804;0.013680075;0.026929659;0.325963141;1.1
102;0.123812001;0.039032155;0.013346897;0.024446332;0.328314429;1.1
103;0.131932092;0.044102061;0.015923177;0.032420913;0.310731257;1.1
104;0.144707391;0.050765559;0.019208709;0.034821314;0.331915213;1.1
105;0.130062619;0.040561908;0.014396684;0.02314995;0.382140864;1.1
106;0.141224838;0.049821393;0.020053148;0.037278872;0.340567129;1.1
107;0.14470234;0.05501939;0.024763249;0.047251598;0.316131493;1.1
108;0.134403724;0.046895003;0.0189574;0.032842618;0.339556717;1.1
109;0.139177627;0.051075676;0.022772011;0.041449224;0.329469753;1.1
110;0.153634047;0.055464933;0.02267624;0.042582344;0.340997448;1.1
111;0.156514997;0.056797523;0.023049205;0.04372428;0.336998844;1.1
112;0.131897415;0.044964117;0.017104508;0.031618368;0.321113922;1.1
113;0.128004789;0.043822156;0.016943096;0.033321577;0.308411488;1.1
114;0.121717381;0.042609196;0.017337225;0.0349409;0.29355711;1.1
115;0.134323;0.043132836;0.014241982;0.027010977;0.333112916;1.1
116;0.141529943;0.04501499;0.014531563;0.026532244;0.354474002;1.1
117;0.140922022;0.046379722;0.01584303;0.027521276;0.351210456;1.1
118;0.132661333;0.042058441;0.013221352;0.025545957;0.326049608;1.1
119;0.136709364;0.048915694;0.018514757;0.036299682;0.304476616;1.1
120;0.133018962;0.040701805;0.013095584;0.020701101;0.38951074;1.1
121;0.134101661;0.044448348;0.01672932;0.030030942;0.34922006;1.1
122;0.133593667;0.047254521;0.018976005;0.036906946;0.305314966;1.1
123;0.123259004;0.03969932;0.01405168;0.023038363;0.334005468;1.1
124;0.129654901;0.04494362;0.017592282;0.031192685;0.318224401;1.1
125;0.151294532;0.049819185;0.016543159;0.027611177;0.365552847;1.1
126;0.155982518;0.056823902;0.022752908;0.042325208;0.339495059;1.1
127;0.13125377;0.045149352;0.016826054;0.033671966;0.310999439;1.1
128;0.125242105;0.039864364;0.01329844;0.026598833;0.315157267;1.1
129;0.119605325;0.036040827;0.010737559;0.020816983;0.334483357;1.1
130;0.136043454;0.041532896;0.011891821;0.020508104;0.356667041;1.1
131;0.136355768;0.043133901;0.013046322;0.022605625;0.353006065;1.1
132;0.136324597;0.04466835;0.014740603;0.027925996;0.347111709;1.1
133;0.136233061;0.046440974;0.015815988;0.031145717;0.319665788;1.1
134;0.137695393;0.047331795;0.016343271;0.031801533;0.321809439;1.1
135;0.12499147;0.039283435;0.013069116;0.023224227;0.367600186;1.1
136;0.122048489;0.04079928;0.015679024;0.02972155;0.326459218;1.1
137;0.136196013;0.045883025;0.016553153;0.031682634;0.332042219;1.1
138;0.11556202;0.036127698;0.01207205;0.021636596;0.335831075;1.1
139;0.124119672;0.042499226;0.016517709;0.030417911;0.319685146;1.1
140;0.133889462;0.044499762;0.015464577;0.02960696;0.332759065;1.1
141;0.14980317;0.051367761;0.01861507;0.034114553;0.361348919;1.1
142;0.132470661;0.04276367;0.014060144;0.024286697;0.370052417;1.1
143;0.125737627;0.038306223;0.010992399;0.018418524;0.377655158;1.1
144;0.1286989;0.0408164;0.012036192;0.021214981;0.364757273;1.1
145;0.131692406;0.041069719;0.012119437;0.019430131;0.378944089;1.1
146;0.159324558;0.050811367;0.015136953;0.023732779;0.424667169;1.1
147;0.154670077;0.051153457;0.018364022;0.034631365;0.382740843;1.1
148;0.148607125;0.049783294;0.018137557;0.031935521;0.375772325;1.1
149;0.161534394;0.056000473;0.019044653;0.035086497;0.380677966;1.1
150;0.126559501;0.039627646;0.012096534;0.021375198;0.363883492;1.1
151;0.122532081;0.038459497;0.012638113;0.022682756;0.347419598;1.1
152;0.15139054;0.053233499;0.019082131;0.036761912;0.349097925;1.1
153;0.130148543;0.041018482;0.01212627;0.021131482;0.369121557;1.1
154;0.131894216;0.046485406;0.017422498;0.033631052;0.323487849;1.1
155;0.143124098;0.047526945;0.015766452;0.029171126;0.359568336;1.1
156;0.160423677;0.058715594;0.022600863;0.043315331;0.364411315;1.1
157;0.154037394;0.0537905;0.021932077;0.037020712;0.381014746;1.1
158;0.157911058;0.051862032;0.019542422;0.032479771;0.406379276;1.1
159;0.149742582;0.048821592;0.018984274;0.028308982;0.431637788;1.1
160;0.151450041;0.051017739;0.019495846;0.031715502;0.400293644;1.1
161;0.153243424;0.051476214;0.02019495;0.032510966;0.398070051;1.1
162;0.165685508;0.057049709;0.023753842;0.041468343;0.400635799;1.1
163;0.156372081;0.051909033;0.021020114;0.03324157;0.407361361;1.1
164;0.175780791;0.061183332;0.023780777;0.040698757;0.400344713;1.1
165;0.137721483;0.047864347;0.017519307;0.031505526;0.38009002;1.1
166;0.157722892;0.053402565;0.020073865;0.037408712;0.405761497;1.1
167;0.168170642;0.062737902;0.026781287;0.054312323;0.367318418;1.1
168;0.182609913;0.063782364;0.026456228;0.047899825;0.434830888;1.1
169;0.173294752;0.067639519;0.03252914;0.066584489;0.36716426;1.1
170;0.177660791;0.06515665;0.031106527;0.059037597;0.391072335;1.1
171;0.184401591;0.073867479;0.035599518;0.070020943;0.368165538;1.1
172;0.174730255;0.066876918;0.031278518;0.060020473;0.370164374;1.1
173;0.163786345;0.057324403;0.023338937;0.037872009;0.394548392;1.1
174;0.14800015;0.050570729;0.021480647;0.036334832;0.398654829;1.1
175;0.158054813;0.052708096;0.020290229;0.032615313;0.392685033;1.1
176;0.15598748;0.05450075;0.023705967;0.040848308;0.371584588;1.1
177;0.155973252;0.053467975;0.021978387;0.036480707;0.387014104;1.1
178;0.171199499;0.057709123;0.023141945;0.035468889;0.413098432;1.1
179;0.162866341;0.061776484;0.027818781;0.058507148;0.323332195;1.1
180;0.158732768;0.057570834;0.024433231;0.043547304;0.387560927;1.1
181;0.170565746;0.057473792;0.022386896;0.035044786;0.431999654;1.1
182;0.175520256;0.068085433;0.031200325;0.060297448;0.362995117;1.1
183;0.177279782;0.062681962;0.026526494;0.046779145;0.412012233;1.1
184;0.173832987;0.070636082;0.035971324;0.070639646;0.356807722;1.1
185;0.183228326;0.070684701;0.033982175;0.063732874;0.388636004;1.1
186;0.195646788;0.079270692;0.038831384;0.075298091;0.373737292;1.1
187;0.175196148;0.069818686;0.034471676;0.067474169;0.350588553;1.1
188;0.166006144;0.060915855;0.027068507;0.049355368;0.375638097;1.1
189;0.145413046;0.046550855;0.01869855;0.026003401;0.411800798;1.1
190;0.166602497;0.059333128;0.025371646;0.042311645;0.374905658;1.1
191;0.138888771;0.046949058;0.019666076;0.03263251;0.353002386;1.1
192;0.154785339;0.052956487;0.022070608;0.033996322;0.393202172;1.1
193;0.141252669;0.047561321;0.020039996;0.032449177;0.365233532;1.1
194;0.148716608;0.053588552;0.023697;0.045408527;0.330232039;1.1
195;0.161583119;0.058573512;0.024514598;0.04285371;0.379024362;1.1
196;0.165656025;0.064091352;0.030892768;0.058511246;0.362018273;1.1
197;0.177650118;0.068512074;0.031791297;0.060425087;0.361523774;1.1
198;0.172504857;0.062801768;0.028289033;0.049292856;0.392587295;1.1
199;0.165618402;0.067085206;0.034504835;0.066804501;0.345505699;1.1
200;0.181095607;0.066083729;0.028810168;0.051080224;0.39256173;1.1
201;0.189604242;0.077818911;0.039911797;0.073834878;0.362208895;1.1
202;0.171343438;0.066177327;0.032022886;0.05835841;0.369434894;1.1
203;0.157593039;0.0578113;0.026481598;0.046669347;0.370959668;1.1
204;0.143464017;0.049582211;0.021920411;0.034182562;0.377073881;1.1
205;0.140788948;0.04892565;0.020634774;0.036677177;0.339479435;1.1
206;0.13553428;0.046217953;0.019493894;0.033993301;0.341122605;1.1
207;0.157889204;0.050054637;0.018663766;0.024304318;0.440604368;1.1
208;0.130203405;0.042812849;0.017870251;0.028701295;0.356896389;1.1
209;0.157475337;0.052284829;0.020493091;0.032054623;0.385948804;1.1
210;0.165016864;0.058485164;0.024136814;0.040045831;0.385202573;1.1
211;0.16159327;0.06205969;0.029915973;0.05580623;0.350457276;1.1
212;0.170210857;0.064618818;0.029280336;0.053872378;0.354809471;1.1
213;0.163004797;0.058019739;0.025023973;0.042679461;0.37492975;1.1
214;0.173460148;0.070861859;0.036565766;0.070546849;0.347495149;1.1
215;0.174067246;0.065813103;0.031039189;0.056082659;0.373609614;1.1
216;0.183398649;0.076972082;0.041173776;0.077252178;0.34877283;1.1
217;0.16509398;0.060576562;0.026838181;0.046177178;0.370521078;1.1
218;0.150419826;0.055884085;0.025651833;0.0478966;0.336490832;1.1
219;0.136333524;0.04504235;0.01866535;0.028296124;0.370362067;1.1
220;0.142389108;0.048845684;0.020295182;0.032580628;0.353642982;1.1
221;0.147223529;0.047329713;0.017718284;0.027499514;0.38549712;1.1
222;0.135488431;0.042649153;0.016941018;0.024911153;0.392556172;1.1
223;0.124837857;0.039512717;0.016175248;0.024758121;0.370392517;1.1
224;0.153865193;0.049978459;0.019375446;0.02931481;0.404999574;1.1
225;0.162362122;0.05637275;0.022393392;0.036342767;0.384761329;1.1
226;0.163863143;0.060033118;0.027765485;0.047453626;0.378306687;1.1
227;0.15395519;0.059934212;0.029428805;0.055204648;0.336001397;1.1
228;0.162281448;0.058072611;0.02614082;0.045268444;0.381857712;1.1
229;0.168567013;0.066933729;0.033971956;0.06234268;0.35422586;1.1
230;0.165671749;0.066224821;0.034039422;0.065221534;0.345165406;1.1
231;0.178072338;0.072981534;0.03892137;0.073372182;0.353251227;1.1
232;0.158560846;0.061239854;0.029445424;0.052509769;0.337998535;1.1
233;0.152996418;0.056099742;0.025755075;0.046217983;0.351464546;1.1
234;0.136804254;0.046702077;0.019837527;0.032516397;0.34588135;1.1
235;0.147611107;0.051816255;0.021520384;0.036663545;0.341566163;1.1
236;0.153748659;0.054735153;0.022896651;0.039766473;0.35150936;1.1
237;0.131875416;0.042200711;0.01661865;0.024871729;0.368107484;1.1
238;0.13445177;0.041993247;0.016209329;0.023257687;0.390386962;1.1
239;0.154614232;0.048893829;0.018300757;0.025952025;0.412979914;1.1
240;0.151164417;0.050403137;0.019727225;0.030813806;0.382670591;1.1
241;0.142721459;0.047427335;0.01902269;0.03041552;0.373239287;1.1
242;0.136862215;0.050230916;0.023372241;0.042866167;0.325875898;1.1
243;0.141885808;0.048986808;0.021320644;0.036329268;0.355530584;1.1
244;0.144971695;0.054348723;0.026158563;0.04932231;0.332236505;1.1
245;0.147848854;0.052447921;0.023026941;0.041258088;0.349696119;1.1
246;0.173062794;0.069847347;0.035675423;0.0675584;0.350757183;1.1
247;0.144932295;0.052826042;0.024615149;0.042850954;0.344026198;1.1
248;0.131802283;0.044286584;0.018164286;0.030825253;0.346032008;1.1
249;0.134375721;0.041814585;0.015569767;0.025183144;0.368177674;1.1
250;0.147501174;0.053210368;0.023065788;0.040535143;0.334463654;1.1
251;0.139222566;0.044580989;0.016911136;0.028384314;0.354177072;1.1
252;0.136477856;0.043641703;0.016392127;0.024635797;0.374812759;1.1
253;0.128749132;0.038737286;0.013411237;0.019808277;0.383821676;1.1
254;0.139831039;0.044429248;0.016591784;0.026295528;0.373546295;1.1
255;0.137157394;0.04772779;0.020882445;0.036287992;0.350624838;1.1
256;0.150931931;0.051760982;0.021801695;0.036543987;0.383370252;1.1
257;0.135798191;0.047447679;0.020968519;0.038099213;0.337640466;1.1
258;0.145843032;0.051475336;0.022835281;0.040593026;0.359887821;1.1
259;0.144285852;0.052107715;0.02375263;0.041723995;0.349278473;1.1
260;0.141811638;0.049190971;0.021589642;0.037142702;0.356444256;1.1
261;0.163420171;0.060425604;0.027709929;0.049308439;0.365376143;1.1
262;0.13730441;0.047300686;0.020627913;0.034769402;0.357715178;1.1
263;0.128219445;0.041957632;0.016455731;0.028184967;0.346560785;1.1
264;0.140636779;0.04464077;0.015670354;0.026463833;0.357884214;1.1
265;0.148002561;0.047905441;0.017283796;0.024546618;0.382854121;1.1
266;0.145401252;0.048156689;0.018548005;0.035906832;0.339169506;1.1
267;0.133776277;0.040801914;0.01421891;0.019358804;0.402454094;1.1
268;0.137491115;0.041639437;0.014044659;0.018776726;0.420031866;1.1
269;0.135765995;0.043769727;0.016153767;0.026837203;0.355263269;1.1
270;0.133262029;0.043977589;0.017562469;0.028822599;0.351665978;1.1
271;0.138641901;0.045684444;0.017651098;0.029050005;0.361646333;1.1
272;0.148676224;0.050953507;0.021093995;0.035926724;0.364158683;1.1
273;0.14506444;0.049763694;0.020644738;0.03642975;0.349886611;1.1
274;0.156067992;0.055253046;0.023673557;0.039541374;0.37304595;1.1
275;0.143609634;0.047625858;0.018850967;0.031308752;0.370609609;1.1
276;0.18384876;0.071816633;0.034009323;0.06030017;0.368207673;1.1
277;0.13567172;0.044767036;0.01744785;0.028826156;0.346686872;1.1
278;0.128164415;0.04233218;0.016746041;0.03030601;0.321832701;1.1
279;0.136144405;0.043865794;0.016229262;0.027592855;0.342909815;1.1
280;0.137490862;0.046549208;0.01824055;0.032194135;0.334379983;1.1
281;0.12966331;0.042200619;0.016020906;0.025261705;0.343092619;1.1
282;0.135325004;0.043176834;0.015674383;0.021420975;0.394021417;1.1
283;0.126096283;0.040770354;0.015355566;0.022830463;0.371923446;1.1
284;0.129959913;0.041474129;0.015335744;0.023164615;0.364299124;1.1
285;0.140827303;0.044177653;0.015389742;0.022030567;0.405308852;1.1
286;0.129206284;0.042788267;0.017273208;0.028527829;0.345309419;1.1
287;0.146664196;0.051225003;0.021848278;0.037161566;0.353703293;1.1
288;0.137972979;0.047768891;0.020696046;0.037124987;0.340338369;1.1
289;0.153419236;0.054243269;0.022747508;0.037152934;0.375601684;1.1
290;0.149440097;0.051565349;0.020405363;0.032107122;0.365361961;1.1
291;0.157238394;0.061537218;0.030801467;0.053564571;0.346094167;1.1
292;0.145482474;0.055689506;0.024997195;0.042992598;0.333390472;1.1
293;0.151710895;0.056184344;0.025579839;0.046982872;0.328537904;1.1
294;0.147471438;0.052506706;0.021824156;0.037189661;0.338293347;1.1
295;0.149279305;0.055133109;0.023466497;0.041353044;0.318051958;1.1
296;0.139068019;0.050654629;0.021055752;0.040277664;0.306834925;1.1
297;0.124061605;0.040898817;0.016112161;0.024721194;0.352203467;1.1
298;0.128021965;0.043104472;0.016702363;0.028409233;0.338333808;1.1
299;0.135701222;0.046127148;0.017545869;0.028574166;0.34636364;1.1
300;0.144068834;0.051175489;0.019767157;0.031038198;0.37260082;1.1
301;0.132798299;0.044833122;0.017866033;0.025390232;0.376796501;1.1
302;0.143450529;0.048666697;0.018322242;0.029149741;0.356515791;1.1
303;0.130793502;0.044310012;0.016875453;0.027378252;0.348197006;1.1
304;0.142873954;0.052891214;0.022954103;0.03868725;0.336389397;1.1
305;0.140469139;0.046636548;0.017626879;0.027646214;0.360996031;1.1
306;0.162784897;0.068225445;0.035088507;0.067164199;0.324999961;1.1
307;0.139331668;0.051625576;0.022986167;0.041863085;0.313515421;1.1
308;0.150948547;0.056939121;0.025465528;0.049477739;0.314571206;1.1
309;0.15066639;0.056373288;0.024698176;0.045513905;0.322800489;1.1
310;0.156941162;0.058023011;0.023851697;0.046776128;0.321524415;1.1
311;0.138779692;0.051124573;0.022320407;0.042923742;0.30808453;1.1
312;0.129666181;0.04199316;0.015877703;0.023369209;0.369706153;1.1
313;0.126742619;0.041498896;0.016447674;0.027641315;0.345043693;1.1
314;0.134988318;0.045844007;0.018312705;0.031039377;0.340316637;1.1
315;0.130388342;0.043718252;0.016965004;0.025589922;0.358741096;1.1
316;0.148481511;0.049942627;0.018092493;0.028575011;0.369210477;1.1
317;0.154874253;0.054007317;0.020508465;0.035037093;0.355379645;1.1
318;0.147400508;0.05032848;0.019403532;0.033656019;0.347326346;1.1
319;0.13926865;0.051174009;0.022006329;0.039867306;0.323552131;1.1
320;0.139407579;0.050142558;0.020968386;0.035300873;0.332361538;1.1
321;0.140524047;0.050874637;0.022120182;0.037762592;0.339857345;1.1
322;0.133697005;0.046894919;0.019199507;0.033776183;0.322207404;1.1
323;0.136381594;0.048252916;0.020279284;0.037893232;0.321375606;1.1
324;0.139093273;0.046816639;0.017279028;0.030533806;0.334537666;1.1
325;0.135441489;0.048761226;0.020194519;0.03833353;0.307849743;1.1
326;0.134168584;0.046504814;0.018087064;0.03090122;0.318674941;1.1
327;0.116752299;0.038611045;0.015039717;0.025452456;0.322062297;1.1
328;0.120970095;0.03983369;0.015107738;0.027241688;0.328757834;1.1
329;0.12699128;0.043285705;0.01699345;0.030784516;0.320270125;1.1
330;0.127367185;0.042285463;0.016475946;0.026476049;0.341247744;1.1
331;0.134796568;0.045406839;0.017271508;0.032261135;0.333637925;1.1
332;0.144728393;0.054365583;0.02364791;0.046381192;0.313785989;1.1
333;0.133655677;0.047054664;0.01907837;0.035147667;0.31620586;1.1
334;0.154013634;0.054588305;0.021051133;0.036109442;0.347181732;1.1
335;0.143037021;0.051999597;0.021567598;0.039645553;0.321016182;1.1
336;0.15686786;0.062626381;0.030215532;0.056934635;0.321752042;1.1
337;0.130449393;0.047067097;0.020076578;0.037375978;0.306155866;1.1
338;0.149345746;0.05573383;0.024664782;0.046744381;0.322913015;1.1
339;0.131894248;0.045926978;0.018362918;0.034024625;0.308706683;1.1
340;0.131015954;0.047214516;0.019707881;0.040784544;0.291125673;1.1
341;0.116813778;0.040156985;0.01601059;0.030805391;0.291979039;1.1
342;0.123614428;0.039325534;0.014310312;0.021744499;0.347677465;1.1
343;0.128688778;0.042333492;0.016063589;0.025968739;0.342413273;1.1
344;0.118381542;0.040152331;0.016238911;0.030001808;0.305931479;1.1
345;0.115345669;0.038079703;0.014959534;0.026175814;0.320513573;1.1
346;0.115313143;0.038061449;0.014438682;0.025614122;0.312922438;1.1
347;0.142570816;0.052114024;0.021987905;0.041024025;0.319351189;1.1
348;0.137088233;0.049156053;0.020903344;0.040092451;0.312334507;1.1
349;0.141602891;0.047314936;0.017907496;0.030261825;0.349778529;1.1
350;0.132355902;0.049414935;0.02175301;0.041426351;0.297964584;1.1
351;0.147243038;0.054800912;0.023529448;0.045285278;0.316033998;1.1
352;0.128511392;0.045961123;0.019143868;0.034875083;0.296559656;1.1
353;0.140539603;0.047979522;0.018395976;0.033112986;0.320124689;1.1
354;0.149183559;0.051371776;0.018708933;0.032788922;0.329702021;1.1
355;0.139061638;0.049526714;0.020291726;0.039761745;0.305652649;1.1
356;0.126329794;0.043328568;0.016943383;0.031142195;0.300851719;1.1
357;0.127189654;0.040506812;0.014267941;0.023809931;0.338333226;1.1
358;0.11088727;0.035837772;0.01348126;0.025011538;0.304287822;1.1
359;0.116957806;0.037519924;0.013668105;0.022998094;0.314192393;1.1
360;0.108707801;0.034514207;0.013336298;0.024585564;0.30386789;1.1
361;0.105304331;0.033660245;0.013170022;0.024527369;0.29823217;1.1
362;0.131317241;0.048504957;0.020691976;0.042039912;0.290112494;1.1
363;0.124403364;0.04073357;0.015065488;0.027420516;0.310036017;1.1
364;0.129119281;0.045169114;0.017625667;0.032775086;0.303676688;1.1
365;0.137444548;0.04492387;0.015916448;0.026341272;0.343448805;1.1
366;0.127837157;0.044375981;0.017731021;0.03401899;0.30125009;1.1
367;0.122045836;0.039631804;0.014667869;0.024803734;0.307611275;1.1
368;0.123468499;0.041319407;0.015807902;0.028085119;0.298286656;1.1
369;0.131710124;0.046739881;0.018798232;0.036931921;0.287808181;1.1
370;0.136741718;0.048207256;0.018892987;0.03575504;0.296608531;1.1
371;0.135815962;0.045274234;0.016309416;0.029788032;0.321200573;1.1
372;0.128618511;0.041887235;0.014808258;0.024500012;0.326004389;1.1
373;0.125971772;0.041530741;0.014773952;0.027938165;0.312765659;1.1
374;0.115418164;0.03561356;0.012192748;0.019948079;0.326617112;1.1
375;0.115432027;0.035651486;0.012568458;0.022185579;0.311784507;1.1
376;0.134487684;0.043301163;0.015118864;0.027773918;0.347507256;1.1
377;0.128959404;0.045561175;0.018374625;0.036035335;0.301222139;1.1
378;0.147786373;0.049492478;0.017782599;0.032231262;0.339228885;1.1
379;0.135619602;0.043931059;0.015579051;0.026832531;0.333906769;1.1
380;0.135256021;0.045230206;0.016284726;0.028897145;0.325098766;1.1
381;0.127506544;0.041169826;0.015305038;0.025537982;0.330000788;1.1
382;0.131089361;0.042845;0.015364437;0.024161789;0.335946946;1.1
383;0.118914985;0.039034738;0.014279214;0.027510935;0.295381426;1.1
384;0.131154925;0.041407332;0.013410567;0.024667816;0.32368232;1.1
385;0.125017173;0.040722278;0.014417405;0.027209023;0.310180074;1.1
386;0.123076807;0.042230599;0.015950701;0.033080421;0.288385837;1.1
387;0.129836146;0.039594227;0.012003545;0.020198123;0.351898226;1.1
388;0.122908855;0.038009807;0.011985502;0.02160003;0.341462241;1.1
389;0.136416056;0.044167515;0.014632707;0.023406424;0.350101215;1.1
